budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,45145,"[{""id"": 572, ""name"": ""sex""}, {""id"": 2334, ""name"": ""nightclub""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 4048, ""name"": ""musician""}, {""id"": 4528, ""name"": ""song""}, {""id"": 5288, ""name"": ""rock""}, {""id"": 5614, ""name"": ""idol""}, {""id"": 6027, ""name"": ""music""}, {""id"": 6432, ""name"": ""rent""}, {""id"": 9468, ""name"": ""liar""}, {""id"": 10183, ""name"": ""independent film""}]",en,Johnny Suede,A struggling young musician and devoted fan of Ricky Nelson wants to be just like his idol and become a rock star.,1.354816,"[{""name"": ""Vega Film"", ""id"": 8138}, {""name"": ""Balthazar Productions"", ""id"": 10005}, {""name"": ""Starr"", ""id"": 38735}, {""name"": ""Arena"", ""id"": 38736}]","[{""iso_3166_1"": ""CH"", ""name"": ""Switzerland""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1991/8/18,0,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Keeping up an image can be a full time job.,Johnny Suede,,
0,"[{""id"": 35, ""name"": ""Comedy""}]",,13983,"[{""id"": 8201, ""name"": ""satire""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 11931, ""name"": ""spoof""}]",en,Finishing The Game,"In 1973, martial arts great Bruce Lee died, his final film, Game of Death, left unfinished. With the public hungry for more Lee, movie execs decide to find a replacement. This outrageous satire looks at the entire process, from the oddball candidates to the greed and racial motivations that drive the final decision. There's big business in the movies, and Finishing the Game skewers it with an eye for '70s detail.",0.459625,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007/1/21,0,84,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Finishing The Game,,
500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",http://www.rubberfilm.com/,45649,"[{""id"": 9778, ""name"": ""exploding building""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Rubber,"In the California desert, the adventures of a telepathic killer-tire, mysteriously attracted by a very pretty girl, as witnessed by incredulous onlookers.",9.108949,"[{""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Backup Films"", ""id"": 5381}, {""name"": ""Arte France"", ""id"": 6111}, {""name"": ""Arte France Cin\u00e9ma"", ""id"": 6916}, {""name"": ""Elle Driver"", ""id"": 6930}, {""name"": ""1.85 Films"", ""id"": 12856}, {""name"": ""Realitism Films"", ""id"": 20856}, {""name"": ""Sindika Dokolo"", ""id"": 23002}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""AO"", ""name"": ""Angola""}]",2010/7/9,98017,85,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Are you TIRED of the expected?,Rubber,,
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,19844,"[{""id"": 10199, ""name"": ""gay interest""}]",en,Kiss the Bride,"In high school, Matt and Ryan were best friends. More than friends, actually. But in the ensuing ten years, they've lost contact. So when Matt receives an invitation to Ryan's wedding he's surprised - especially that Ryan is marrying a woman!",1.65426,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007/1/1,0,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Kiss the Bride,,
0,"[{""id"": 18, ""name"": ""Drama""}]",,21801,[],en,The Slaughter Rule,"A young man finds solace with a young woman, his mother, and a high-school football coach who recruits him to quarterback a six-man team.",1.390909,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002/1/1,0,112,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,The Slaughter Rule,,
500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.monstersfilm.com/,43933,"[{""id"": 1299, ""name"": ""monster""}, {""id"": 1949, ""name"": ""pyramid""}, {""id"": 2135, ""name"": ""radio""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 4884, ""name"": ""infection""}, {""id"": 5774, ""name"": ""forest""}, {""id"": 9660, ""name"": ""low-budget""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 14909, ""name"": ""alien invasion""}, {""id"": 15222, ""name"": ""central america""}, {""id"": 15223, ""name"": ""vigil""}, {""id"": 15225, ""name"": ""cattle""}, {""id"": 15226, ""name"": ""dead fish""}]",en,Monsters,"Six years ago NASA discovered the possibility of alien life within our solar system. A probe was launched to collect samples, but crashed upon re-entry over Central America. Soon after, new life forms began to appear and half of Mexico was quarantined as an infected zone. Today, the American and Mexican military still struggle to contain ""the creatures,"" while a journalist agrees to escort a shaken tourist through the infected zone in Mexico to the safety of the U.S. border.",26.406001,"[{""name"": ""Vertigo Entertainment"", ""id"": 829}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2010/6/18,4242978,94,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"After Six Years, They're No Longer Aliens. They're Residents",Monsters,,
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",,73511,[],en,The Californians,"When real estate mogul Gavin Ransom (Noah Wyle) announces his plan to cover California's northern coast with scores of mini-mansions, his environmentalist sister, Olive (Ileana Douglas), launches a protest to stop him. But there's trouble ahead when Gavin begins falling for the pretty folk singer (Kate Mara) who's helping Olive's cause. This clever West Coast satire from writer-director Jonathan Parker is a twist on Henry James's The Bostonians.",0.218736,"[{""name"": ""Parker Film Company"", ""id"": 68599}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005/10/21,0,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,All is fair in love and real estate.,The Californians,,
0,"[{""id"": 35, ""name"": ""Comedy""}]",,43653,"[{""id"": 10183, ""name"": ""independent film""}]",en,The Living Wake,"“The Living Wake” is a dark comedy set in a timeless storybook universe. Self-proclaimed artist and genius, K. Roth Binew, has one day to live. He has enlisted his best and only friend, Mills Joquin, to take him around on a bicycle powered rickshaw. In a final attempt to probe life’s deepest mysteries, Binew endures one ridiculous trial after the next. He concludes his day with a final performance, his living wake. On a makeshift stage in an open field, Binew’s friends and enemies gather to witness his madness one final time.",0.383442,[],[],2007/1/1,0,91,[],Released,,The Living Wake,,
500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",http://www.detentionofthedead.com,139715,"[{""id"": 6270, ""name"": ""high school""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 12377, ""name"": ""zombie""}, {""id"": 14687, ""name"": ""extreme violence""}]",en,Detention of the Dead,A group of oddball high school students find themselves trapped in detention with their classmates having turned into a horde of Zombies.,2.391847,"[{""name"": ""Gala Film"", ""id"": 4896}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012/4/27,0,87,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"When there's no more room in Hell, the dead will go to DETENTION!",Detention of the Dead,,
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",,45380,[],zh,疯狂的石头,Three thieves try to steal a valuable jade that is tightly guarded by a security chief. But the security guards are not the only obstacle these thieves are facing. An extremely unlucky internationally known master thief is also trying to get a hand on this piece of precious jade. What would be the final destination of this piece of crazy stone?,1.68502,[],"[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",2006/1/1,0,98,"[{""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Released,,Crazy Stone,,
0,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]",,30867,"[{""id"": 6027, ""name"": ""music""}]",en,Scott Walker: 30 Century Man,A documentary on the influential musician Scott Walker.,0.607782,[],"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006/10/31,0,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Scott Walker: 30 Century Man,,
500000,"[{""id"": 18, ""name"": ""Drama""}]",,81220,"[{""id"": 10183, ""name"": ""independent film""}]",en,Everything Put Together,Everything Put Together is a 2000 film directed by Marc Forster starring Radha Mitchell and Megan Mullally.,0.046903,"[{""name"": ""Furst Films"", ""id"": 3135}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001/11/2,0,87,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Everything Put Together,,
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,253626,"[{""id"": 3203, ""name"": ""pilot""}, {""id"": 3301, ""name"": ""suspicion""}, {""id"": 11930, ""name"": ""drone""}, {""id"": 185454, ""name"": ""u.s. military""}, {""id"": 212912, ""name"": ""air force base""}, {""id"": 226645, ""name"": ""combat drone""}]",en,Good Kill,"In the shadowy world of drone warfare, combat unfolds like a video game–only with real lives at stake. After six tours of duty, Air Force pilot Tom Egan (Ethan Hawke) now fights the Taliban from an air-conditioned bunker in the Nevada desert. But as he yearns to get back in the cockpit of a real plane and becomes increasingly troubled by the collateral damage he causes each time he pushes a button, Egan’s nerves—and his relationship with his wife (Mad Men's January Jones)—begin to unravel.",10.924273,"[{""name"": ""Voltage Pictures"", ""id"": 10255}, {""name"": ""Sobini Films"", ""id"": 13923}, {""name"": ""Dune Films"", ""id"": 19477}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015/4/9,316472,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Good Kill,,
0,[],,294550,[],en,The Outrageous Sophie Tucker,"The rags to riches story of Sophie Tucker, an iconic superstar who ruled the worlds of vaudeville, Broadway, radio, television, and Hollywood throughout the 20th century. Before Beyoncé, Lady Gaga, Madonna, Bette Midler, Marilyn Monroe, and Mae West, Sophie Tucker was the first woman to infatuate her audiences with a bold, bawdy and brassy style unlike any other. Using all of ""The Last of the Red Hot Mamas"" 400-plus recently rediscovered personal scrapbooks, authors Susan and Lloyd Ecker take you on their seven-year journey retracing Tucker's sixty-year career in show business.`",0.021419,[],[],2014/5/2,0,96,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,The Outrageous Sophie Tucker,,
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,90369,"[{""id"": 10163, ""name"": ""cancer""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 193400, ""name"": ""teen drama""}, {""id"": 215787, ""name"": ""bucket list""}, {""id"": 223438, ""name"": ""based on young adult novel""}]",en,Now Is Good,A girl dying of leukemia compiles a list of things she'd like to do before passing away. Topping the list is her desire to lose her virginity.,14.142073,"[{""name"": ""Goldcrest Pictures"", ""id"": 11843}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2012/5/25,0,103,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,"Live every moment, love every minute",Now Is Good,,
500000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",http://girlsgonedeadmovie.com/,117942,[],en,Girls Gone Dead,A group of six ex-high school cheerleaders are stalked by a killer with a medieval war hammer and battle axe during their first Spring Break from college.,1.600171,"[{""name"": ""Spy Global Media"", ""id"": 31296}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012/3/28,0,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Girls Gone Dead,,
0,[],,380097,[],en,America Is Still the Place,"1971 post civil rights San Francisco seemed like the perfect place for a black Korean War veteran and his family to realize their dream of economic independence and his own chance to be his a ""boss"". Charlie Walker would soon find out how naive he was. In a city full of impostors and naysayers, he refused to take ""No"" for an answer. Until a catastrophic disaster opened a door that had never been open to a black man before. This is a story about what happened when he stepped through that door, with both feet!.",0,[],[],,0,0,[],Released,,America Is Still the Place,,
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",,322194,"[{""id"": 339, ""name"": ""submarine""}, {""id"": 187056, ""name"": ""woman director""}]",en,Subconscious,An investigation into a retired WWII sub plunges a research team into a supernatural journey across the dark abyss of time - with history hanging in the balance.,0.397323,"[{""name"": ""Rainsworth Productions"", ""id"": 45330}, {""name"": ""Hilton Media Management"", ""id"": 45331}, {""name"": ""Underwater Productions"", ""id"": 45332}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015/3/10,0,110,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Subconscious,,
0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",,98568,"[{""id"": 3623, ""name"": ""cabin""}, {""id"": 4379, ""name"": ""time travel""}, {""id"": 9720, ""name"": ""woods""}, {""id"": 13209, ""name"": ""cabin in the woods""}, {""id"": 44451, ""name"": ""lost""}, {""id"": 191004, ""name"": ""german soldier""}, {""id"": 208757, ""name"": ""time paradox""}]",en,Enter Nowhere,"Three strangers arrive one by one to a mysterious cabin in the middle of nowhere after enduring separate life-altering predicaments. Searching for a way out of the woods, frustrated, hungry and battling to stay warm they discover their mysterious connection and realize what they have to do in order to get out of the woods alive.",3.637857,"[{""name"": ""Caliber Media Company"", ""id"": 11049}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011/10/22,0,90,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,Welcome to our nightmare!,Enter Nowhere,,
500,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",,119657,[],en,El Rey de Najayo,"The dramatic story of Julian, a Dominican drug lord who despite his confinement in prison, was still able to maintain Dominican society in a state of suspense, for over 13 years. At the early age of 12, he witnessed the death of his father at the hands of local military authorities, during a well-meant attempt to hand-over a package of drugs he had incidentally found at sea while fishing. As a result of this experience, Julian develops a thirst for revenge that leads him to kill all those involved in his father's death. In the process he becomes a major drug lord and a very powerful headman within Dominican society.",0.080105,[],"[{""iso_3166_1"": ""DO"", ""name"": ""Dominican Republic""}]",2012/3/1,0,101,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,,El Rey de Najayo,,
